Category,Size_in_Mb,Content Rating,Ad Supported,In App Purchases,Transformed_Rating
2.3,1.9,2.2,0,0,4
1.9,33.0,2.2,0,0,3
2.4,83.0,2.2,0,0,0
2.1,6.0,2.2,0,0,0
2.4,5.6,2.2,1,0,5
2.7,6.3,2.7,1,0,0
2.5,2.5,2.2,1,0,5
2.3,7.9,2.2,1,0,0
2.4,39.0,2.2,1,0,4
1.3,25.0,2.2,0,0,0
1.7,4.2,2.2,1,0,4
1.9,14.0,2.2,0,0,0
1.5,15.0,2.2,0,0,0
1.4,21.0,2.2,0,0,3
1.9,7.6,2.2,0,0,5
1.4,27.0,2.3,0,0,0
2.4,42.0,2.3,0,0,5
2.3,38.0,2.2,0,0,4
2.4,4.3,2.2,0,0,4
2.1,8.3,2.3,0,0,0
2.4,7.3,2.2,1,0,2
2.7,20.0,2.2,1,1,4
1.9,8.2,2.2,0,0,2
1.7,52.0,2.2,0,1,0
1.3,25.0,2.2,0,0,3
2.9,13.0,2.2,1,0,3
2.4,13.0,2.2,0,0,0
2.2,16.0,2.2,1,0,0
1.9,27.0,2.2,0,0,0
2.4,30.0,2.2,1,0,0
2.5,16.0,2.2,1,0,5
3.2,73.0,2.2,1,1,4
2.5,7.5,2.2,1,0,0
1.9,53.0,2.2,0,0,0
1.9,13.0,2.2,1,0,0
2.2,26.0,2.2,0,0,4
2.2,1.7,2.2,1,0,4
2.3,0.3486328125,2.2,0,0,0
2.8,12.0,2.5,1,0,5
2.5,4.8,2.2,1,0,4
1.9,2.9,2.2,1,0,0
1.8,5.6,2.2,0,0,3
2.4,5.7,2.2,1,0,4
1.9,41.0,2.2,0,0,0
1.5,5.6,2.2,1,0,0
2.5,8.2,2.2,1,0,0
1.3,7.9,2.2,0,0,0
2.0,5.9,2.2,0,0,4
1.8,3.8,2.2,0,0,4
2.4,1.5,2.2,1,0,3
1.9,47.0,2.2,0,0,0
2.8,19.0,2.3,1,0,4
2.5,91.0,2.2,1,0,4
2.5,4.5,2.2,1,1,4
2.5,23.0,2.2,1,1,4
1.8,15.0,2.3,0,0,5
2.7,101.0,2.2,1,1,4
1.9,8.8,2.2,0,0,0
2.2,6.8,2.2,1,0,4
2.4,17.0,2.2,0,0,0
1.9,9.7,2.2,0,0,0
2.3,5.1,2.3,1,0,0
3.1,52.0,2.3,0,1,5
2.5,9.4,2.2,1,0,5
2.7,29.0,2.3,0,0,4
2.2,5.2,2.2,1,0,0
2.4,3.8,2.2,1,0,5
1.5,27.0,2.2,0,0,4
2.4,8.3,2.2,1,0,5
2.5,9.3,2.2,0,0,2
1.9,16.0,2.2,0,0,0
1.6,1.3,2.2,0,0,0
2.8,4.8,2.2,1,0,5
2.3,5.3,2.2,1,0,0
2.3,2.8,2.2,1,0,0
2.3,3.5,2.2,1,0,0
2.2,5.3,2.2,0,0,0
2.5,20.0,2.2,1,0,0
2.4,1.1,2.2,1,0,0
2.4,13.0,2.2,0,0,0
2.2,4.4,2.2,0,0,0
1.3,13.0,2.2,0,0,0
1.9,10.0,2.2,1,0,3
2.5,22.0,2.2,1,1,5
2.5,16.0,2.2,1,0,0
2.1,6.2,2.2,1,0,5
1.4,18.0,2.2,0,0,0
2.3,8.8,2.2,0,0,2
2.9,7.6,2.2,1,0,3
2.3,65.0,2.2,1,0,5
2.4,3.8,2.2,1,0,4
2.3,3.7,2.2,1,0,4
2.5,3.6,2.2,1,0,0
1.9,1.9,2.2,0,0,0
2.3,121.0,2.2,0,0,0
2.5,35.0,2.3,1,0,4
1.9,8.0,2.2,1,0,5
2.7,26.0,2.7,1,0,3
2.2,26.0,2.2,1,0,0
2.5,74.0,2.2,1,0,0
2.5,25.0,2.5,1,0,0
2.7,0.1669921875,2.2,1,0,5
3.2,16.0,2.2,1,0,4
2.2,17.0,2.2,0,0,3
2.5,6.5,2.2,0,0,0
1.3,28.0,2.2,0,0,0
2.4,4.9,2.2,0,0,0
2.4,21.0,2.2,1,1,3
2.4,17.0,2.2,1,0,5
2.2,32.0,2.2,0,0,5
2.5,48.0,2.2,0,0,3
2.5,46.0,2.2,1,1,4
2.3,14.0,2.2,1,0,0
2.2,7.1,2.2,1,0,0
2.4,2.7,2.3,1,0,0
2.5,4.8,2.2,1,0,4
2.3,0.8173828125,2.2,1,0,4
2.3,22.0,2.2,1,0,0
2.4,7.2,2.2,1,0,5
1.9,71.0,2.2,0,0,2
3.3,49.0,2.3,1,1,5
2.2,23.0,2.2,0,1,5
2.4,2.6,2.5,0,0,2
1.3,4.9,2.2,0,0,0
2.2,2.3,2.2,1,0,4
2.2,2.8,2.2,1,0,0
2.2,4.9,2.2,1,0,5
2.0,5.3,2.2,1,0,0
2.4,18.0,2.2,0,0,0
1.9,32.0,2.2,1,1,3
2.8,24.0,2.5,1,0,4
2.8,23.0,2.2,1,0,3
2.4,9.3,2.2,1,0,0
2.3,19.0,2.2,1,0,0
2.2,3.3,2.2,1,0,4
2.2,9.9,2.2,0,0,0
1.9,1.6,2.2,0,0,5
2.4,5.5,2.2,1,0,4
2.3,4.5,2.2,0,0,0
2.0,6.3,2.2,1,0,2
1.9,37.0,2.2,0,0,0
1.9,34.0,2.2,0,0,4
3.0,42.0,2.2,1,1,4
2.5,5.9,2.2,1,0,0
2.7,6.9,2.2,0,0,3
1.8,44.0,2.2,0,0,2
3.1,3.8,2.2,1,0,4
2.4,4.7,2.2,1,0,5
2.2,4.9,2.2,0,0,0
2.4,6.1,2.2,0,1,5
2.1,50.0,2.2,0,0,0
2.5,30.0,2.2,1,0,0
1.9,10.0,2.2,1,1,0
2.5,16.0,2.2,1,0,4
2.4,15.0,2.3,1,0,0
2.3,9.4,2.2,1,0,5
2.2,1.9,2.2,0,0,0
2.2,3.1,2.2,0,0,5
2.5,15.0,2.2,1,0,4
2.3,43.0,2.2,1,0,5
1.5,8.4,2.2,0,0,0
2.3,12.0,2.2,1,0,5
1.4,6.9,2.2,0,0,0
2.4,1.6,2.2,0,0,4
2.3,63.0,2.2,0,0,0
2.2,1.4,2.2,0,0,0
2.4,6.3,2.2,1,0,0
2.2,3.2,2.3,1,0,4
2.4,10.0,2.2,1,0,4
3.2,30.0,2.2,1,0,4
2.4,12.0,2.2,0,0,0
2.3,12.0,2.2,1,0,4
2.3,2.8,2.2,1,0,0
1.9,61.0,2.2,0,0,0
1.7,98.0,2.2,0,0,0
2.2,9.3,2.2,1,0,0
2.3,21.0,2.3,1,0,5
2.4,14.0,2.3,0,0,0
2.4,4.8,2.2,1,0,4
1.5,2.6,2.2,0,0,3
1.5,22.0,2.2,0,0,4
1.9,4.8,2.2,0,0,0
2.1,14.0,2.3,0,0,0
2.5,97.0,2.2,0,1,4
1.7,2.2,2.2,0,0,0
2.4,9.1,2.2,1,0,5
2.2,38.0,2.2,0,0,0
2.8,5.8,2.3,0,0,4
2.3,5.4,2.2,0,0,5
3.4,9.7,2.2,1,0,4
1.4,4.8,2.2,0,0,2
2.1,9.0,2.3,1,0,0
2.5,7.3,2.2,0,0,4
1.5,10.0,2.2,0,0,4
2.3,4.3,2.2,0,0,3
2.5,39.0,2.2,1,0,5
2.3,42.0,2.2,0,0,4
2.2,5.4,2.2,1,0,4
2.3,2.6,2.3,1,0,0
1.7,9.4,2.2,0,0,0
1.9,19.0,2.2,0,0,4
2.2,42.0,2.2,0,1,4
2.4,4.0,2.2,0,0,5
2.5,12.0,2.2,1,0,5
2.5,23.0,2.2,1,0,3
2.8,1.8,2.2,1,0,5
1.3,18.0,2.2,0,0,0
1.3,40.0,2.2,0,0,0
1.5,8.4,2.2,0,0,4
2.8,5.1,2.2,1,0,4
2.2,4.6,2.3,1,0,0
2.4,7.9,2.2,1,0,0
1.5,32.0,2.3,0,0,0
2.4,3.9,2.2,1,0,0
1.9,9.8,2.2,0,0,4
2.1,41.0,2.2,0,0,0
1.7,150.0,2.2,0,0,0
1.9,22.0,2.2,0,0,0
2.2,30.0,2.2,0,0,0
2.4,22.0,2.2,0,0,3
2.7,25.0,2.2,1,1,0
1.5,10.0,2.2,0,0,0
2.2,24.0,2.2,1,1,5
2.7,13.0,2.2,1,0,5
2.8,5.1,2.2,1,0,4
2.7,58.0,2.2,0,1,2
2.4,3.5,2.2,0,0,4
2.2,54.0,2.3,0,0,5
1.9,33.0,2.2,0,0,5
2.4,27.0,2.2,1,0,5
2.4,5.0,2.2,1,0,5
2.5,4.6,2.2,0,0,4
1.9,29.0,2.2,1,0,3
2.8,4.2,2.3,1,0,5
2.2,1.0,2.2,0,0,4
2.2,6.6,2.2,1,0,5
1.5,4.0,2.2,0,0,5
2.1,38.0,2.2,0,0,4
1.4,16.0,2.2,0,0,0
2.4,7.8,2.2,0,0,3
2.3,5.7,2.2,1,0,5
1.7,82.0,2.2,0,0,0
2.3,37.0,2.2,0,0,5
1.3,7.0,2.2,0,0,0
2.1,9.7,2.2,0,0,0
2.2,6.5,2.2,0,0,0
1.9,11.0,2.2,0,0,4
2.2,6.2,2.5,1,0,0
2.0,28.0,2.2,0,0,3
2.3,2.9,2.2,0,0,0
1.3,12.0,2.2,0,0,5
2.2,75.0,2.2,0,0,3
2.5,24.0,2.2,1,0,0
2.3,19.0,2.3,1,0,0
1.9,9.4,2.2,0,0,0
1.3,8.6,2.2,0,0,2
1.9,11.0,2.2,0,0,3
1.9,5.0,2.2,0,0,0
1.9,20.0,2.2,0,0,3
2.5,26.0,2.2,1,0,4
2.0,5.0,2.2,1,0,0
2.8,5.8,2.2,0,0,0
3.4,44.0,2.3,1,1,5
2.2,6.0,2.2,0,0,0
2.3,12.0,2.2,1,0,4
2.3,68.0,2.2,1,0,4
2.3,9.8,2.2,1,0,4
2.2,3.5,2.2,1,0,0
1.7,3.3,2.2,0,1,0
1.5,27.0,2.2,0,0,3
2.9,6.3,2.2,1,0,0
3.4,95.0,2.3,0,1,4
2.5,81.0,2.2,1,0,5
2.3,1.3,2.2,0,0,0
2.2,5.1,2.2,1,1,4
2.3,5.6,2.2,0,0,0
2.2,11.0,2.2,0,0,0
1.9,5.0,2.2,1,0,0
2.3,0.8427734375,2.2,0,0,2
1.9,27.0,2.2,0,0,0
2.2,4.6,2.2,0,0,0
2.5,5.0,2.2,1,0,0
2.3,5.4,2.5,0,0,4
1.7,0.888671875,2.2,0,0,0
1.9,1.5,2.2,1,0,0
2.3,23.0,2.3,1,0,5
2.5,24.0,2.2,0,0,0
2.4,5.5,2.2,1,0,4
2.5,23.0,2.2,1,0,4
2.1,16.0,2.2,0,0,5
2.5,3.4,2.2,1,0,0
2.3,1.2,2.2,0,0,3
2.2,3.4,2.7,1,0,0
1.3,3.1,2.2,0,0,4
2.3,2.7,2.2,1,0,0
2.2,5.3,2.2,1,0,3
2.5,14.0,2.2,1,0,4
2.0,10.0,2.2,0,0,5
2.3,26.0,2.2,0,0,0
2.7,20.0,2.2,1,0,4
2.2,5.8,2.2,0,0,0
1.9,7.3,2.3,0,0,5
2.4,26.0,2.2,0,0,4
2.1,0.91015625,2.2,0,0,0
2.5,46.0,2.2,1,1,0
2.2,6.3,2.2,0,0,4
1.5,20.0,2.2,0,0,4
2.5,43.0,2.2,1,0,0
2.4,32.0,2.2,0,0,4
2.2,14.0,2.2,0,0,0
1.9,14.0,2.2,0,0,0
1.9,38.0,2.2,0,0,0
2.3,61.0,2.3,0,0,5
2.2,4.8,2.2,0,0,0
2.4,5.1,2.2,1,0,0
2.5,1.3,2.2,0,0,0
3.3,21.0,2.3,0,1,3
2.3,7.4,2.3,1,0,0
2.3,25.0,2.3,1,0,4
2.4,19.0,2.2,1,0,4
2.9,68.0,2.2,1,1,5
2.4,7.5,2.2,1,0,5
2.3,28.0,2.2,0,1,4
1.5,18.0,2.2,0,0,5
2.3,35.0,2.2,1,0,2
2.1,14.0,2.2,0,0,0
1.7,49.0,2.2,0,1,3
2.2,5.5,2.2,1,0,0
2.5,29.0,2.2,1,0,0
2.0,6.8,2.2,0,1,0
2.5,25.0,2.2,0,0,0
2.9,3.3,2.2,0,0,4
1.7,58.0,2.2,1,0,0
2.8,7.4,2.2,1,0,4
2.1,14.0,2.2,0,0,0
1.9,6.9,2.3,0,0,5
2.5,2.4,2.2,1,0,0
1.5,43.0,2.3,0,0,0
1.6,4.9,2.2,0,0,0
3.1,7.9,2.2,0,0,5
2.4,24.0,2.2,0,0,0
1.4,31.0,2.2,0,0,5
2.5,26.0,2.2,1,0,4
2.2,3.5,2.2,1,0,4
2.3,45.0,2.5,1,0,0
1.9,97.0,2.2,0,1,4
2.0,35.0,2.2,0,0,0
2.5,9.3,2.2,0,0,0
1.6,6.8,2.2,1,0,0
2.5,29.0,2.7,0,0,0
2.8,27.0,2.2,0,0,4
3.3,82.0,2.2,0,1,4
1.9,8.8,2.3,1,0,0
1.3,3.3,2.2,0,0,0
2.3,61.0,2.2,0,0,5
2.1,17.0,2.2,0,0,0
1.4,11.0,2.2,1,0,4
1.5,23.0,2.2,0,0,0
2.4,5.4,2.2,1,0,4
1.7,4.1,2.2,1,0,0
2.7,4.8,2.2,0,0,3
2.7,1.9,2.2,0,0,0
2.7,27.0,2.2,1,1,5
2.3,37.0,2.2,1,0,5
2.5,24.0,2.3,1,0,4
1.4,31.0,2.2,1,1,0
2.5,14.0,2.2,1,0,0
2.3,9.9,2.2,0,0,4
2.4,36.0,2.2,0,0,3
2.4,29.0,2.2,0,0,5
1.4,15.0,2.2,0,0,5
2.2,16.0,2.2,1,0,0
1.9,6.4,2.3,0,0,4
2.9,2.6,2.2,0,0,0
2.4,2.1,2.2,1,0,4
2.8,19.0,2.2,1,0,0
1.9,3.5,2.2,1,0,5
2.2,11.0,2.2,1,0,4
1.9,16.0,2.2,1,0,0
2.8,20.0,2.2,1,0,0
2.9,14.0,2.2,0,0,0
2.4,5.3,2.2,0,0,0
2.5,52.0,2.7,0,0,4
2.2,12.0,2.2,1,0,4
2.6,71.0,2.5,1,1,3
2.4,5.4,2.2,1,0,5
2.5,87.0,2.2,0,0,0
2.3,1.8,2.2,0,0,5
1.9,10.0,2.2,0,0,0
2.2,139.0,2.2,1,0,0
1.9,4.2,2.2,1,0,0
2.4,74.0,2.2,1,1,4
1.9,7.8,2.2,1,0,3
1.3,2.0,2.2,1,0,0
1.5,1.5,2.2,0,0,0
2.4,55.0,2.2,1,0,0
1.4,40.0,2.2,0,0,0
2.5,5.5,2.2,1,0,0
2.8,31.0,2.2,1,0,0
2.3,1.7,2.2,0,0,0
2.8,14.0,2.2,1,0,3
2.3,28.0,2.2,1,1,3
3.2,21.0,2.3,1,1,0
1.9,39.0,2.2,0,0,0
2.2,9.3,2.2,0,0,2
2.5,28.0,2.2,1,1,5
1.3,16.0,2.2,1,0,4
2.5,0.251953125,2.2,0,0,5
2.3,9.9,2.2,0,0,5
2.8,38.0,2.3,1,0,5
2.4,4.4,2.2,1,0,4
2.2,12.0,2.2,0,0,0
1.9,10.0,2.2,0,0,3
3.2,80.0,2.2,1,0,0
1.6,24.0,2.2,0,0,0
2.5,9.8,2.2,0,0,0
2.4,20.0,2.2,1,0,5
2.1,42.0,2.2,0,0,2
1.8,16.0,2.2,0,0,5
2.8,8.9,2.2,1,0,0
1.9,1.1,2.3,0,0,0
2.3,8.3,2.2,0,0,0
1.5,13.0,2.2,0,0,0
2.4,9.6,2.2,1,0,0
3.2,42.0,2.2,1,0,4
2.3,12.0,2.2,1,1,0
2.3,32.0,2.2,1,0,5
3.2,43.0,2.2,1,0,4
1.9,47.0,2.2,0,0,5
2.2,6.2,2.3,1,0,5
2.4,5.5,2.2,0,0,5
2.5,8.9,2.2,1,0,4
1.9,17.0,2.2,0,0,0
2.3,91.0,2.3,1,0,5
1.5,2.5,2.2,1,0,4
1.5,45.0,2.2,0,0,3
2.2,7.3,2.3,1,0,0
1.8,2.4,2.2,0,0,5
1.7,4.2,2.2,1,0,3
2.4,32.0,2.2,1,0,5
1.9,4.0,2.2,1,0,3
1.4,280.0,2.2,0,0,4
2.5,5.8,2.2,0,0,4
1.8,25.0,2.2,0,0,0
2.2,1.4,2.2,0,0,4
2.4,6.9,2.2,1,0,5
2.7,57.0,2.2,0,0,4
1.9,34.0,2.2,0,0,3
2.1,3.3,2.2,1,1,4
2.5,76.0,2.2,0,0,3
2.2,9.1,2.2,1,0,5
2.4,10.0,2.2,1,0,0
1.7,23.0,2.2,0,0,0
2.2,50.0,2.2,0,0,4
2.5,3.4,2.2,1,0,0
2.8,8.9,2.2,1,0,0
2.3,15.0,2.2,1,0,4
2.5,3.8,2.2,1,0,3
2.0,13.0,2.2,0,0,0
3.2,18.0,2.5,1,1,5
1.9,12.0,2.2,1,1,0
1.7,82.0,2.2,0,0,4
1.9,4.5,2.2,0,0,0
2.5,65.0,2.2,1,0,0
2.0,12.0,2.2,0,0,0
2.5,31.0,2.2,0,1,4
2.5,18.0,2.2,1,1,3
2.4,7.9,2.2,1,0,0
2.3,5.4,2.2,1,0,4
2.2,6.1,2.2,1,0,2
2.8,9.2,2.2,1,0,0
2.5,15.0,2.2,0,0,0
2.5,3.0,2.2,0,0,0
3.1,66.0,2.2,1,0,5
2.3,7.7,2.2,1,0,5
2.2,39.0,2.2,1,0,4
2.9,185.0,2.2,0,1,4
2.3,16.0,2.2,0,0,0
2.4,9.0,2.2,1,0,0
1.6,73.0,2.2,1,1,0
1.7,41.0,2.2,0,1,4
2.5,62.0,2.2,0,0,0
2.5,16.0,2.2,1,0,0
2.4,1.4,2.2,0,0,0
2.3,4.9,2.3,1,0,0
2.2,6.3,2.2,1,0,4
2.4,21.0,2.2,1,0,4
1.9,49.0,2.2,0,1,2
2.3,60.0,2.2,1,0,0
2.3,8.2,2.3,1,0,0
2.8,5.4,2.3,1,0,4
2.2,3.7,2.2,1,0,5
2.4,4.4,2.2,1,0,4
1.5,85.0,2.2,0,0,0
2.3,5.0,2.2,0,0,0
1.8,26.0,2.2,0,0,4
2.5,79.0,2.2,0,0,0
2.3,3.7,2.2,1,0,4
2.1,16.0,2.2,0,0,5
2.7,36.0,2.7,1,0,0
1.5,2.8,2.2,0,0,0
2.4,8.4,2.2,1,0,4
1.9,4.1,2.2,0,0,5
2.5,16.0,2.2,1,0,4
2.7,92.0,2.7,1,0,3
2.5,38.0,2.2,1,0,4
2.5,5.5,2.2,0,0,0
2.3,46.0,2.2,0,0,0
2.9,23.0,2.2,1,0,5
2.7,0.0380859375,2.2,0,0,5
2.3,2.3,2.2,0,0,0
1.9,26.0,2.2,0,0,4
2.5,28.0,2.2,1,0,0
2.5,40.0,2.7,0,0,5
2.5,5.2,2.2,1,0,4
2.4,7.3,2.3,1,0,4
1.9,12.0,2.2,0,0,2
2.4,16.0,2.3,0,0,0
2.7,29.0,2.2,1,0,4
1.9,34.0,2.2,0,0,4
1.9,6.6,2.2,0,0,0
2.3,55.0,2.2,1,1,4
1.7,16.0,2.2,0,0,0
1.7,2.7,2.2,0,0,0
1.7,25.0,2.2,0,0,0
1.5,28.0,2.2,0,0,0
2.5,63.0,2.2,0,0,3
2.7,9.2,2.2,1,0,5
1.3,4.1,2.2,1,0,4
2.9,38.5,2.3,1,1,4
1.7,5.9,2.2,0,0,0
2.8,29.0,2.3,0,0,0
2.2,6.4,2.2,1,0,3
1.9,67.0,2.2,0,0,0
2.4,25.0,2.2,1,0,0
2.1,27.0,2.2,0,0,3
2.3,2.6,2.2,1,0,4
2.5,8.5,2.2,1,0,5
2.7,4.9,2.3,0,0,4
1.6,18.0,2.2,0,0,3
2.3,155.0,2.2,1,0,0
2.8,6.4,2.2,1,0,5
2.5,3.8,2.2,1,0,5
2.7,11.0,2.2,1,0,4
2.3,26.0,2.2,1,0,4
2.1,15.0,2.2,0,0,0
1.5,11.0,2.2,0,0,0
2.5,5.4,2.2,1,0,4
2.3,4.9,2.2,0,0,3
2.2,2.1,2.2,1,0,0
1.9,15.0,2.2,1,0,0
2.1,6.2,2.2,0,0,0
2.1,2.0,2.2,1,0,4
2.3,9.9,2.2,0,0,0
2.8,9.8,2.5,1,0,0
2.7,3.1,2.2,1,0,0
1.9,87.0,2.2,0,1,4
1.3,8.8,2.2,0,0,0
2.3,6.9,2.2,1,0,5
2.4,1.9,2.2,0,0,0
1.3,11.0,2.2,1,0,0
2.8,25.0,2.3,1,0,3
2.0,9.0,2.2,0,0,0
1.9,23.0,2.2,1,0,0
2.4,4.8,2.3,0,0,5
1.3,1.4,2.2,0,0,5
1.9,12.0,2.2,0,0,0
2.3,17.0,2.2,1,0,3
2.8,13.0,2.2,1,0,4
1.9,7.5,2.2,1,0,4
2.8,42.0,2.2,0,0,0
2.2,21.0,2.2,0,0,2
1.5,7.6,2.2,1,0,0
1.9,56.0,2.2,1,0,0
2.2,3.8,2.2,1,0,0
2.3,38.0,2.2,0,0,0
2.2,0.30078125,2.2,0,0,0
1.7,1.5,2.2,0,0,0
2.8,9.1,2.2,1,0,4
2.8,29.0,2.2,0,1,0
1.5,3.9,2.2,0,0,0
2.5,5.4,2.2,0,0,0
2.4,3.5,2.2,1,0,5
2.8,6.6,2.3,1,0,5
2.7,39.0,2.2,1,1,4
2.3,6.8,2.2,1,0,0
2.7,16.0,2.2,1,0,4
1.9,37.0,2.2,0,0,0
2.4,4.7,2.2,1,0,0
1.9,10.0,2.2,1,1,3
2.4,6.8,2.2,1,0,4
1.5,15.0,2.2,0,0,0
2.8,24.0,2.2,1,0,3
2.4,64.0,2.2,1,1,4
2.8,69.0,2.3,1,0,4
2.7,24.0,2.2,1,1,5
2.8,71.0,2.2,1,1,5
2.3,24.0,2.2,1,1,5
2.4,6.1,2.2,1,0,3
2.4,18.0,2.2,0,0,1
2.4,8.1,2.2,1,0,0
2.0,7.9,2.2,0,0,0
2.2,90.0,2.2,1,0,5
2.4,3.8,2.2,0,0,0
2.3,17.0,2.2,0,0,4
2.5,9.6,2.2,1,0,5
2.2,4.3,2.2,0,0,5
1.5,7.2,2.2,0,0,0
2.8,8.8,2.2,1,0,4
2.3,39.0,2.3,1,0,5
2.5,2.5,2.2,1,0,0
3.4,27.0,2.2,1,0,0
1.5,24.0,2.2,1,0,0
2.7,6.9,2.2,1,0,4
1.9,10.0,2.5,1,0,4
2.2,2.3,2.2,1,0,0
1.9,46.0,2.2,1,0,3
3.1,21.0,2.3,1,0,4
2.2,26.0,2.3,1,0,4
1.5,14.0,2.2,0,0,0
2.3,17.0,2.2,0,0,0
2.4,26.0,2.2,1,0,5
3.2,7.1,2.2,1,0,4
2.2,29.0,2.2,0,0,5
2.4,5.2,2.2,1,0,3
2.7,2.6,2.2,0,0,5
2.2,1.6,2.2,0,0,4
2.0,29.0,2.2,0,0,5
2.4,16.0,2.2,0,0,5
2.8,31.0,2.5,1,0,0
1.9,43.0,2.2,0,0,1
2.3,5.5,2.2,0,0,5
3.2,1.5,2.2,1,0,3
1.9,12.0,2.2,0,1,3
2.5,54.0,2.2,1,0,4
2.4,4.4,2.3,1,0,5
2.5,47.0,2.2,0,0,4
2.8,1.4,2.2,0,0,2
2.4,22.0,2.2,0,0,3
2.5,3.0,2.2,1,0,0
2.4,10.0,2.2,1,0,4
2.3,1.8,2.2,0,0,5
1.8,17.0,2.2,0,0,0
1.7,26.0,2.2,0,0,0
2.3,2.3,2.2,0,0,0
1.5,24.0,2.3,0,0,4
2.5,56.0,2.2,0,1,4
2.2,2.2,2.2,1,0,0
2.3,10.0,2.2,0,0,0
2.4,19.0,2.2,0,0,3
2.3,121.0,2.2,0,0,0
3.4,5.1,2.2,0,0,3
2.4,31.0,2.2,1,0,5
1.6,9.5,2.2,1,1,5
1.4,2.1,2.2,0,0,0
2.4,5.3,2.2,1,0,0
2.8,11.0,2.2,1,0,4
1.9,8.0,2.2,1,0,0
1.9,15.0,2.2,1,0,4
2.5,5.2,2.2,1,0,0
2.4,13.0,2.2,1,0,4
2.2,29.0,2.2,0,0,5
2.7,26.0,2.3,1,0,0
2.8,13.0,2.2,1,0,5
2.8,3.0,2.2,0,0,4
2.3,5.6,2.2,1,0,0
2.5,45.0,2.3,1,0,5
1.3,16.0,2.2,1,0,0
1.5,9.4,2.2,0,0,0
2.5,28.0,2.2,1,1,5
2.5,31.0,2.2,0,0,0
2.3,4.1,2.2,1,0,4
1.9,53.0,2.2,0,0,0
2.5,3.5,2.2,1,0,4
2.3,60.0,2.2,1,0,4
1.9,4.5,2.2,1,0,4
1.7,17.0,2.2,0,0,2
2.9,3.1,2.2,1,0,4
2.0,6.7,2.2,0,0,5
2.8,66.0,2.3,1,0,5
2.5,0.3759765625,2.2,0,0,5
1.9,7.3,2.2,1,0,4
2.2,3.8,2.2,0,0,0
1.9,32.0,2.2,0,0,0
2.3,5.2,2.2,0,0,0
2.2,29.0,2.2,0,0,0
2.8,27.0,2.2,1,0,3
2.2,8.1,2.2,0,0,0
1.5,7.1,2.2,0,0,0
1.9,2.1,2.2,0,1,3
2.5,15.0,2.5,1,0,3
3.1,21.0,2.3,1,0,0
2.4,34.0,2.2,1,0,0
2.2,8.7,2.3,1,0,0
2.4,4.0,2.2,0,0,0
2.4,4.5,2.2,1,0,5
2.2,4.4,2.3,0,0,5
2.3,28.0,2.2,1,0,4
2.2,8.3,2.3,1,0,0
2.5,7.0,2.2,1,0,0
2.4,1.9,2.2,0,0,3
2.3,4.3,2.3,0,0,5
2.0,3.0,2.2,1,0,4
2.8,8.4,2.2,1,0,4
2.3,20.0,2.7,1,0,4
1.8,5.5,2.2,0,0,5
1.3,2.4,2.2,0,0,0
2.4,5.2,2.2,1,0,4
2.2,41.0,2.2,1,0,5
1.5,6.3,2.2,0,0,0
2.5,11.0,2.2,0,0,4
1.7,34.0,2.2,0,0,0
1.8,2.5,2.2,0,0,4
2.4,3.9,2.2,1,0,4
2.2,7.2,2.2,0,0,0
2.3,44.0,2.2,0,0,3
2.8,2.8,2.2,0,0,5
2.2,3.6,2.2,0,0,0
2.8,4.4,2.2,1,0,3
2.5,16.0,2.2,1,0,5
2.2,7.3,2.2,1,0,4
2.2,39.0,2.2,1,0,4
2.5,33.0,2.2,1,0,4
2.3,5.1,2.3,1,0,0
2.2,16.0,2.2,1,0,4
1.9,18.0,2.2,0,0,4
2.4,72.0,2.2,0,0,0
2.5,5.6,2.2,1,1,5
2.4,20.0,2.2,1,0,4
1.5,3.0,2.2,0,0,0
1.7,87.0,2.2,0,0,3
2.3,6.2,2.2,0,0,0
2.3,20.0,2.2,1,1,4
2.2,6.5,2.2,1,0,5
1.9,12.0,2.2,0,0,0
2.4,5.8,2.2,1,0,5
2.5,3.3,2.2,1,0,0
3.3,40.0,2.3,0,0,0
2.5,17.0,2.2,1,0,4
2.4,2.2,2.2,1,0,4
2.5,21.0,2.2,1,0,0
2.5,5.4,2.2,0,0,0
2.4,5.4,2.2,0,0,0
2.3,5.0,2.2,1,0,0
2.4,2.0,2.2,0,0,0
2.5,5.7,2.2,1,0,0
2.3,24.0,2.2,0,0,0
2.4,13.0,2.2,1,0,2
2.8,8.7,2.2,0,0,0
2.7,3.3,2.2,0,0,0
2.4,7.8,2.2,1,0,4
2.4,3.5,2.3,1,0,0
2.4,2.2,2.2,1,0,4
3.2,34.0,2.2,1,0,4
1.5,3.8,2.2,0,0,0
2.3,82.0,2.2,1,0,4
1.9,12.0,2.2,0,0,0
2.4,11.0,2.2,1,0,0
1.9,6.7,2.2,0,0,4
2.3,139.0,2.2,1,0,4
2.4,23.0,2.2,1,0,5
2.3,4.7,2.2,1,0,0
2.2,6.9,2.3,1,0,0
1.9,1.6,2.2,1,0,0
2.7,21.0,2.5,1,0,0
2.4,47.0,2.2,0,0,3
2.5,3.9,2.2,1,0,0
2.4,1.1,2.2,1,0,0
2.2,4.3,2.3,1,0,5
2.7,7.0,2.2,1,0,0
2.5,22.0,2.2,1,1,4
3.2,81.0,2.2,1,1,4
2.8,2.2,2.2,0,0,0
2.5,13.0,2.2,1,0,4
